timestamp,tipo,id,entidad,nombre
2025-09-14T04:13+00:00,desaparece,1540,Mutual de Servicios al Policía,Pago del Complemento Económico - Titulares - Inclusión y Habilitación
2025-09-14T04:13+00:00,aparece,1686,Administradora Boliviana de Carreteras,CERTIFICACIÓN DE TRANSITABILIDAD
2025-09-14T04:13+00:00,aparece,2146,Agencia de Gobierno Electrónico y Tecnologías de Información y Comunicación,Evaluación de Seguridad Informática
2025-09-14T04:13+00:00,aparece,2147,Agencia de Gobierno Electrónico y Tecnologías de Información y Comunicación,VERIFICA TU REGISTRO EN  CIUDADANÍA DIGITAL
2025-09-14T04:13+00:00,aparece,2152,Administradora Boliviana de Carreteras,CERTIFICACIONES DE DISTANCIA
2025-09-14T04:13+00:00,aparece,2281,Administradora Boliviana de Carreteras,Permiso Especial de Circulación para Vehículos con Exceso de Peso
2025-09-14T04:13+00:00,aparece,2282,Administradora Boliviana de Carreteras,Permiso Especial de Circulación para Vehículos con Exceso de Dimensiones
2025-09-14T04:13+00:00,aparece,2284,Administradora Boliviana de Carreteras,Solicitud de Autorización de Uso del Derecho de Vía
2025-09-14T04:13+00:00,aparece,2285,Administradora Boliviana de Carreteras,Alquiler de Vallas Publicitarias
2025-09-14T04:13+00:00,aparece,2286,Administradora Boliviana de Carreteras,Permiso Especial para Circulación de Vehículos con Exceso de Peso y Dimensiones
2025-09-14T04:13+00:00,aparece,2528,Administración de Servicios Portuarios - Bolivia,Empadronamiento de Operadores de Comercio Exterior
2025-09-14T04:13+00:00,aparece,2529,Empresa Estratégica Boliviana de Construcción y Conservación de Infraestructura Civil,Servicios varios
2025-09-14T04:13+00:00,aparece,2531,Boliviana de Aviación,Venta de Pasajes
2025-09-14T04:13+00:00,aparece,2532,Administración de Servicios Portuarios - Bolivia,Solicitud de Validación de Despacho Portuario Exportación (En línea)
2025-09-14T04:13+00:00,aparece,2533,Boliviana de Aviación,Transporte de Carga por via Aerea
2025-09-14T04:13+00:00,aparece,2534,Corporación Minera de Bolivia,CERTIFICACIONES LABORALES DE COMIBOL
2025-09-14T04:13+00:00,aparece,2535,Corporación Minera de Bolivia,Certificación de Área Catastrada
2025-09-14T04:13+00:00,aparece,2536,Corporación Minera de Bolivia,Emisión de Plano Catastral
2025-09-14T04:13+00:00,aparece,2537,Corporación Minera de Bolivia,Certificado de No Adeudo
2025-09-14T04:13+00:00,aparece,2538,Corporación Minera de Bolivia,Legalizaciones / Copias autentificadas (Testimonio – Documentos)
2025-09-14T04:13+00:00,aparece,2539,Corporación Minera de Bolivia,Certificación de Área Minera Libre
2025-09-14T04:13+00:00,aparece,2541,Boliviana de Aviación,Certificacion de Vuelo
2025-09-24T03:43+00:00,aparece,1540,Mutual de Servicios al Policía,Pago del Complemento Económico - Titulares - Inclusión y Habilitación
2025-09-24T03:43+00:00,aparece,2540,Direc. Dptal. de Educación Cochabamba,BUSQUEDA DE NOTAS DE COLEGIO CERRADO
2025-09-24T03:43+00:00,aparece,2542,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria,PERMISO DE IMPORTACIÓN DE INOCUIDAD ALIMENTARIA
2025-09-24T03:43+00:00,aparece,2543,Agencia Estatal De Medicamentos Y Tecnologias En Salud,"62. MEDICAMENTO IMPORTADO (MARCA, GENéRICO, HOMEOPATICO, NATURAL) (*) SERVICIO POR REGISTRO SANITARIO INSCRIPCIóN"
2025-09-24T03:43+00:00,aparece,2576,Direc. Dptal. de Educación Cochabamba,SUPLETORIO DE DIPLOMA DE BACHILLER
2025-09-24T03:43+00:00,aparece,2577,Direc. Dptal. de Educación Cochabamba,HOMOLOGACIÓN
2025-09-24T03:43+00:00,aparece,2578,Direc. Dptal. de Educación Cochabamba,REGULARIZACIÓN DE ESTUDIOS
2025-09-24T03:43+00:00,aparece,2579,Direc. Dptal. de Educación Cochabamba,BACHILLERES HASTA LA GESTION 2008
2025-09-24T03:43+00:00,aparece,2580,Direc. Dptal. de Educación Cochabamba,LEGALIZACIÓN DE LIBRETAS Y/O CERTIFICADOS PARA EL EXTERIOR
2025-09-24T03:43+00:00,aparece,2581,Entidad Ejecutora de Conversion a Gas Natural Vehicular,CONVERSIÓN DE VEHÍCULOS A GNV
2025-09-24T03:43+00:00,aparece,2583,Entidad Ejecutora de Conversion a Gas Natural Vehicular,MANTENIMIENTO DE EQUIPOS A GNV
2025-09-24T03:43+00:00,aparece,2584,Entidad Ejecutora de Conversion a Gas Natural Vehicular,RECALIFICACIÓN DE CILINDROS DE GNV
2025-09-24T03:43+00:00,aparece,2585,Direc. Dptal. de Educación Cochabamba,"RECTIFICACIÓN DE NOMBRE Y APELLIDO, LUGAR Y FECHA DE NACIMIENTO"
2025-09-24T03:43+00:00,aparece,2587,Direc. Dptal. de Educación Cochabamba,LEGALIZACIÓN DIPLOMA DE BACHILLER PARA TRÁMITES NACIONALES 2010 EN ADELANTE
2025-09-24T03:43+00:00,aparece,2588,Direc. Dptal. de Educación Cochabamba,LEGALIZACIÓN DIPLOMA DE BACHILLER PARA TRÁMITES NACIONALES ANTERIORES A 2009
2025-09-24T03:43+00:00,aparece,2589,Direc. Dptal. de Educación Cochabamba,LEGALIZACIÓN DIPLOMA DE BACHILLER PARA TRÁMITES AL EXTERIOR
2025-09-24T03:43+00:00,aparece,2590,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria,CERTIFICADO ZOOSANITARIO PARA ANIMALES DE COMPAÑÍA (PERROS Y GATOS)
2025-09-24T03:43+00:00,aparece,2591,Autoridad de Supervisión de la Seguridad Social de Corto Plazo,Afiliación del Empleador
2025-09-24T03:43+00:00,aparece,2592,Direc. Dptal. de Educación Cochabamba,REIMPRESION DE DIPLOMA DE BACHILLER
2025-09-24T03:43+00:00,aparece,2593,Agencia Estatal De Medicamentos Y Tecnologias En Salud,"63. MEDICAMENTO IMPORTADO (MARCA, GENéRICO, HOMEOPATICO, NATURAL) (*) SERVICIO POR REGISTRO SANITARIO REINSCRIPCIóN"
2025-09-24T03:43+00:00,aparece,2594,Autoridad de Supervisión de la Seguridad Social de Corto Plazo,Desafiliación y Reafiliación
2025-09-24T03:43+00:00,aparece,2595,Direc. Dptal. de Educación Cochabamba,LEGALIZACION DE 4º MEDIO Y/O 6º SECUNDARIA
2025-09-24T03:43+00:00,aparece,2597,Autoridad de Supervisión de la Seguridad Social de Corto Plazo,Elección de Ente Gestor
2025-09-24T03:43+00:00,aparece,2598,Autoridad de Supervisión de la Seguridad Social de Corto Plazo,Continuidad de Ente Gestor
2025-09-24T03:43+00:00,aparece,2599,Direc. Dptal. de Educación Cochabamba,NO SECUENCIA DE ESTUDIOS
2025-09-24T03:43+00:00,aparece,2600,Direc. Dptal. de Educación Cochabamba,PLANILLA ADICIONAL
2025-09-24T03:43+00:00,aparece,2601,Agencia Estatal De Medicamentos Y Tecnologias En Salud,"64 . MEDICAMENTO NACIONAL (MARCA, GENéRICO, HOMEOPATICO, NATURAL) (*) SERVICIO POR REGISTRO SANITARIO INSCRIPCIóN"
2025-09-24T03:43+00:00,aparece,2603,Direc. Dptal. de Educación Cochabamba,REQUISITOS PARA TRAMITAR DIPLOMA DE BACHILLER DE PERSONAS QUE ESTUDIARON EN EL EXTERIOR
2025-09-24T03:43+00:00,aparece,2604,Direc. Dptal. de Educación Cochabamba,ANULACIÓN DE CURSO
2025-09-24T03:43+00:00,aparece,2605,Agencia Estatal De Medicamentos Y Tecnologias En Salud,"65. MEDICAMENTO NACIONAL (MARCA, GENéRICO, HOMEOPATICO, NATURAL) (*) SERVICIO POR REGISTRO SANITARIO REINSCRIPCIóN"
2025-09-24T03:43+00:00,aparece,2607,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria,Certificado Fitosanitaria de Exportación (CFE) (para productos de origen vegetal)
2025-09-24T03:43+00:00,aparece,2608,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria,CERTIFICACIÓN DE EXPORTACIÓN INOCUIDAD ALIMENTARIA
2025-09-24T03:43+00:00,aparece,2609,Agencia Estatal De Medicamentos Y Tecnologias En Salud,66. MEDICAMENTO ESENCIAL Genérico IMPORTADO (NO Biológico) SERVICIO POR REGISTRO SANITARIO INSCRIPCION
2025-09-24T03:43+00:00,aparece,2610,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria,APROBACIÓN DE ETIQUETAS
2025-09-24T03:43+00:00,aparece,2611,Agencia Estatal De Medicamentos Y Tecnologias En Salud,67. MEDICAMENTO ESENCIAL Genérico IMPORTADO (NO Biológico) SERVICIO POR REGISTRO SANITARIO Reinscripción
2025-09-24T03:43+00:00,aparece,2612,Agencia Estatal De Medicamentos Y Tecnologias En Salud,68. MEDICAMENTO ESENCIAL GENERICO NACIONAL (NO BIOLOGICO) SERVICIO POR REGISTRO SANITARIO INSCRIPCION
2025-09-24T03:43+00:00,aparece,2613,Agencia Estatal De Medicamentos Y Tecnologias En Salud,69. MEDICAMENTO ESENCIAL Genérico NACIONAL (NO Biológico) SERVICIO POR REGISTRO SANITARIO Reinscripción
2025-09-24T03:43+00:00,aparece,2614,Agencia Estatal De Medicamentos Y Tecnologias En Salud,70. MEDICAMENTO GALENICO IMPORTADO SERVICIO POR REGISTRO SANITARIO INSCRIPCION.
2025-09-24T03:43+00:00,aparece,2615,"Empresa Estatal de Transporte por Cable ""Mi teleférico""",Tarjeta Virtual Yala
2025-09-24T03:43+00:00,aparece,2617,Agencia Estatal De Medicamentos Y Tecnologias En Salud,71. MEDICAMENTO GALENICO IMPORTADO SERVICIO POR REGISTRO SANITARIO REINSCRIPCION.
2025-09-24T03:43+00:00,aparece,2618,Agencia Estatal De Medicamentos Y Tecnologias En Salud,72. MEDICAMENTO GALENICO NACIONAL SERVICIO POR REGISTRO SANITARIO INSCRIPCION.
2025-09-24T03:43+00:00,aparece,2619,Agencia Estatal De Medicamentos Y Tecnologias En Salud,73. MEDICAMENTO Galénico NACIONAL SERVICIO POR REGISTRO SANITARIO Reinscripción
2025-09-24T03:43+00:00,aparece,2620,Agencia Estatal De Medicamentos Y Tecnologias En Salud,"74.  SUPLEMENTO Vitamínico, Dietético IMPORTADO SERVICIO POR REGISTRO SANITARIO Inscripción"
2025-09-24T03:43+00:00,aparece,2621,Agencia Estatal De Medicamentos Y Tecnologias En Salud,"75. SUPLEMENTO Vitamínico, Dietético IMPORTADO SERVICIO POR REGISTRO SANITARIO Reinscripción"
2025-09-24T03:43+00:00,aparece,2622,Agencia Estatal De Medicamentos Y Tecnologias En Salud,"76. SUPLEMENTO VITAMINICO DIETETICO NACIONAL SERVICIO POR REGISTRO SANITARIO INSCRIPCION,"
2025-09-24T03:43+00:00,aparece,2623,Agencia Estatal De Medicamentos Y Tecnologias En Salud,"77. SUPLEMENTO VITAMINICO DIETETICO NACIONAL SERVICIO POR REGISTRO SANITARIO REINSCRIPCION,"
2025-09-24T03:43+00:00,aparece,2624,Agencia Estatal De Medicamentos Y Tecnologias En Salud,78. Cosmético IMPORTADO SERVICIO POR REGISTRO SANITARIO Inscripción
2025-09-24T03:43+00:00,aparece,2625,Agencia Estatal De Medicamentos Y Tecnologias En Salud,79. Cosmético IMPORTADO SERVICIO POR REGISTRO SANITARIO Reinscripción
2025-09-24T03:43+00:00,aparece,2626,Agencia Estatal De Medicamentos Y Tecnologias En Salud,80. Cosmético NACIONAL SERVICIO POR REGISTRO SANITARIO Inscripción
2025-09-24T03:43+00:00,aparece,2627,Agencia Estatal De Medicamentos Y Tecnologias En Salud,81. COSMETICO NACIONAL SERVICIO POR REGISTRO SANITARIO REINSCRIPCION
2025-09-24T03:43+00:00,aparece,2628,Agencia Estatal De Medicamentos Y Tecnologias En Salud,82. DISPOSITIVO MEDICO IMPORTADO SERVICIO POR REGISTRO SANITARIO Inscripción
2025-09-24T03:43+00:00,aparece,2629,Agencia Estatal De Medicamentos Y Tecnologias En Salud,83. DISPOSITIVO MEDICO IMPORTADO SERVICIO POR REGISTRO SANITARIO Reinscripción
2025-09-24T03:43+00:00,aparece,2630,Agencia Estatal De Medicamentos Y Tecnologias En Salud,84. DISPOSITIVO MEDICO NACIONAL SERVICIO POR REGISTRO SANITARIO INSCRIPCION
2025-09-24T03:43+00:00,aparece,2631,Agencia Estatal De Medicamentos Y Tecnologias En Salud,85. DISPOSITIVO MEDICO NACIONAL SERVICIO POR REGISTRO SANITARIO Reinscripción
2025-09-24T03:43+00:00,aparece,2632,Agencia Estatal De Medicamentos Y Tecnologias En Salud,86. PRODUCTOS DE USO DOMESTICO Y ABSORBENTES DE HIGIENE PERSONAL IMPORTADO SERVICIO POR REGISTRO SANITARIO INSCRIPCION
2025-09-24T03:43+00:00,aparece,2633,Agencia Estatal De Medicamentos Y Tecnologias En Salud,87. PRODUCTOS DE USO DOMESTICO Y ABSORBENTES DE HIGIENE PERSONAL IMPORTADO SERVICIO POR REGISTRO SANITARIO REINSCRIPCION
2025-09-24T03:43+00:00,aparece,2634,Agencia Estatal De Medicamentos Y Tecnologias En Salud,88. PRODUCTOS DE USO DOMESTICO Y ABSORBENTES DE HIGIENE PERSONAL NACIONAL SERVICIO POR REGISTRO SANITARIO INSCRIPCION
2025-09-24T03:43+00:00,aparece,2635,Agencia Estatal De Medicamentos Y Tecnologias En Salud,89. PRODUCTOS DE USO DOMESTICO Y ABSORBENTES DE HIGIENE PERSONAL NACIONAL SERVICIO POR REGISTRO SANITARIO REINSCRIPCION
2025-09-24T03:43+00:00,aparece,2636,Agencia Estatal De Medicamentos Y Tecnologias En Salud,90. REACTIVO PARA DIAGNOSTICO NACIONAL SERVICIO POR REGISTRO SANITARIO INSCRIPCION.
2025-09-24T03:43+00:00,aparece,2637,Agencia Estatal De Medicamentos Y Tecnologias En Salud,91. REACTIVO PARA DIAGNOSTICO NACIONAL SERVICIO POR REGISTRO SANITARIO REINSCRIPCION.
2025-09-24T03:43+00:00,aparece,2638,Agencia Estatal De Medicamentos Y Tecnologias En Salud,92. REACTIVO PARA DIAGNOSTICO IMPORTADO SERVICIO POR REGISTRO SANITARIO Inscripción
2025-09-24T03:43+00:00,aparece,2639,Agencia Estatal De Medicamentos Y Tecnologias En Salud,93. REACTIVO PARA DIAGNOSTICO IMPORTADO SERVICIO POR REGISTRO SANITARIO Reinscripción
2025-09-24T03:43+00:00,aparece,2640,Agencia Estatal De Medicamentos Y Tecnologias En Salud,94. PRODUCTO ARTESANAL NATURAL TRADICIONAL (NACIONAL) SERVICIO POR REGISTRO SANITARIO Inscripción
2025-09-24T03:43+00:00,aparece,2641,Agencia Estatal De Medicamentos Y Tecnologias En Salud,95. PRODUCTO ARTESANAL NATURAL TRADICIONAL (NACIONAL) SERVICIO POR REGISTRO SANITARIO REINSCRIPCION.
2025-09-24T03:43+00:00,aparece,2643,Agencia Estatal De Medicamentos Y Tecnologias En Salud,96. Prótesis O IMPLANTE IMPORTADO SERVICIO POR REGISTRO SANITARIO Inscripción
2025-09-24T03:43+00:00,aparece,2644,Agencia Estatal De Medicamentos Y Tecnologias En Salud,97. Prótesis O IMPLANTE IMPORTADO SERVICIO POR REGISTRO SANITARIO Reinscripción
2025-09-24T03:43+00:00,aparece,2645,Agencia Estatal De Medicamentos Y Tecnologias En Salud,98. PROTESIS O IMPLANTE NACIONAL SERVICIO POR REGISTRO SANITARIO INSCRIPCION
2025-09-24T03:43+00:00,aparece,2646,Agencia Estatal De Medicamentos Y Tecnologias En Salud,99. Prótesis O IMPLANTE NACIONAL SERVICIO POR REGISTRO SANITARIO Reinscripción
2025-09-24T03:43+00:00,aparece,2647,Agencia Estatal De Medicamentos Y Tecnologias En Salud,100. Evaluación DE EFICACIA Y SEGURIDAD DE Molécula NUEVA POR PARTE DE LA Comisión Farmacológica NACIONAL SERVICIO POR REGISTRO SANITARIO Inscripción
2025-09-24T03:43+00:00,aparece,2648,Agencia Estatal De Medicamentos Y Tecnologias En Salud,"101. Rectificación DE REGISTRO SANITARIO CUALQUIERA SEA EL PRODUCTO, NACIONAL O IMPORTADO DISPOSITIVO MEDICO IMPORTADO"
2025-09-24T03:43+00:00,aparece,2649,Agencia Estatal De Medicamentos Y Tecnologias En Salud,"102. SEGUNDA Evaluación PARA REGISTRO SANITARIO, POR FALTA DE UNO DE LOS REQUISITOS ESTABLECIDOS Según D.S. N° 25235, CUALQUIERA SEA EL PRODUCTO, NACIONAL O IMPORTADO"
2025-09-24T03:43+00:00,aparece,2650,"Empresa Estatal de Transporte por Cable ""Mi teleférico""",Venta de Familiar (uso general)
2025-09-24T03:43+00:00,aparece,2651,"Empresa Estatal de Transporte por Cable ""Mi teleférico""",Registro de Tarjeta Familiar (uso general)
2025-09-24T03:43+00:00,aparece,2655,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Solicitud de Otorgación de Licencia de Servicio Postal y Certificado Anual de Operaciones(CAO)
2025-09-24T03:43+00:00,aparece,2656,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Solicitud de Otorgación de Licencia de Servicio Postal y Certificado Anual de Operaciones(CAO) - Transporte Aéreo
2025-09-24T03:43+00:00,aparece,2658,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,"Otorgación de Autorización/Renovación de prestación de servicios de Transporte Acuático de pasajeros y/o carga, a nivel nacional (interdepartamental) y/o internacional, requeridas por Operadores/Solicitantes, ante la Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes - ATT"
2025-09-24T03:43+00:00,aparece,2659,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,"Otorgación de Autorización de prestación de servicios de Transporte Acuático de pasajeros y/o carga, a nivel nacional (interdepartamental) y/o internacional, requeridas por Operadores/Solicitantes, ante la Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes - ATT."
2025-09-24T03:43+00:00,aparece,2660,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Nota de Resultados de evaluación de Factor de Puntualidad (FDP) y Factor de Cancelación (FDC)
2025-09-24T03:43+00:00,aparece,2661,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Certificado de Habilitación de Minivans
2025-09-24T03:43+00:00,aparece,2662,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Certificado de Calidad para Omnibuses de transporte internacional - Para Sindicatos y Asociaciones
2025-09-24T03:43+00:00,aparece,2663,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Certificado de Calidad para Omnibuses de transporte internacional - Para cooperativas
2025-09-24T03:43+00:00,aparece,2664,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Certificado de Calidad para Omnibuses de transporte internacional - Para Sociedades Comerciales
2025-09-24T03:43+00:00,aparece,2665,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Certificado de Calidad para Omnibuses de transporte internacional - Empresas personales
2025-09-24T03:43+00:00,aparece,2666,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Autorizacion Terminales Terrestres
2025-09-24T03:43+00:00,aparece,2667,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Certificado de Seguridad para transporte ferroviario
2025-09-24T03:43+00:00,aparece,2668,Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes,Licencia para la Prestación del Servicio Público Ferroviario
2025-09-24T03:43+00:00,aparece,2670,Instituto Nacional De Laboratorio De Salud,Hemograma completo
2025-09-24T03:43+00:00,aparece,2671,Instituto Nacional De Laboratorio De Salud,Ácido úrico
2025-09-24T03:43+00:00,aparece,2672,Instituto Nacional De Laboratorio De Salud,Ácido úrico en orina
2025-09-24T03:43+00:00,aparece,2673,Instituto Nacional De Laboratorio De Salud,Albúmina
2025-09-24T03:43+00:00,aparece,2674,Instituto Nacional De Laboratorio De Salud,Amilasa en sangre
2025-09-24T03:43+00:00,aparece,2675,Instituto Nacional De Laboratorio De Salud,Bilirrubinas total y fraccionadas
2025-09-24T03:43+00:00,aparece,2676,Instituto Nacional De Laboratorio De Salud,Calcio en orina de 24 horas
2025-09-24T03:43+00:00,aparece,2678,Instituto Nacional De Laboratorio De Salud,Calcio sérico
2025-09-24T03:43+00:00,aparece,2679,Instituto Nacional De Laboratorio De Salud,Test de Embarazo (Prueba Rápida)
2025-09-24T03:43+00:00,aparece,2680,Instituto Nacional De Laboratorio De Salud,Tiempo de Recalcificación y Tiempo de Sangría
2025-09-24T03:43+00:00,aparece,2681,Instituto Nacional De Laboratorio De Salud,Tiempo de Protrombina
2025-09-24T03:43+00:00,aparece,2682,Instituto Nacional De Laboratorio De Salud,"Coagulograma (Tiempo de sangría, recalcificación y protrombina, recuento de plaquetas)"
2025-09-24T03:43+00:00,aparece,2683,Instituto Nacional De Laboratorio De Salud,Tiempo Parcial de Tromboplastina Activada (TTPA)
2025-09-24T03:43+00:00,aparece,2684,Instituto Nacional De Laboratorio De Salud,Transaminasas GOT y GPT
2025-09-24T03:43+00:00,aparece,2685,Instituto Nacional De Laboratorio De Salud,Transferrina
2025-09-24T03:43+00:00,aparece,2686,Instituto Nacional De Laboratorio De Salud,HDL Colesterol
2025-09-24T03:43+00:00,aparece,2687,Instituto Nacional De Laboratorio De Salud,Triglicéridos
2025-09-24T03:43+00:00,aparece,2688,Instituto Nacional De Laboratorio De Salud,Velocidad de Eritrosedimentación Globular (VES)
2025-09-24T03:43+00:00,aparece,2689,Instituto Nacional De Laboratorio De Salud,Colesterol total
2025-09-24T03:43+00:00,aparece,2690,Instituto Nacional De Laboratorio De Salud,Lipasa en Sangre
2025-09-24T03:43+00:00,aparece,2691,Instituto Nacional De Laboratorio De Salud,Creatin Kinasa (CK)
2025-09-24T03:43+00:00,aparece,2692,Instituto Nacional De Laboratorio De Salud,Troponina I por Quimioluminiscencia
2025-09-24T03:43+00:00,aparece,2693,Instituto Nacional De Laboratorio De Salud,Creatin Kinasa MB (CK-MB)
2025-09-24T03:43+00:00,aparece,2694,Instituto Nacional De Laboratorio De Salud,Creatinina en orina
2025-09-24T03:43+00:00,aparece,2695,Instituto Nacional De Laboratorio De Salud,Creatinina sérica
2025-09-24T03:43+00:00,aparece,2696,Instituto Nacional De Laboratorio De Salud,Fibrinógeno
2025-09-24T03:43+00:00,aparece,2697,Instituto Nacional De Laboratorio De Salud,Depuración de creatinina (Clearence de creatinina)
2025-09-24T03:43+00:00,aparece,2699,Instituto Nacional De Laboratorio De Salud,Dimero D
2025-09-24T03:43+00:00,aparece,2700,Instituto Nacional De Laboratorio De Salud,"Electrolitos en sangre (Sodio, Potasio, Cloro)."
2025-09-24T03:43+00:00,aparece,2701,Instituto Nacional De Laboratorio De Salud,Examen general de orina
